id,label
sn47.39,sn47.39
tha-ap188,tha-ap188
sn56.40,sn56.40
sn56.36,sn56.36
sn56.33,sn56.33
sn56.35,sn56.35
sn56.32,sn56.32
sn14.15,sn14.15
an3.97,an3.97
ja35,ja35
an8.41,an8.41
an4.17,an4.17
patthana10.7,patthana10.7
dn31,dn31
dhp1-20,dhp1-20
thag1.17,thag1.17
dhp235-255,dhp235-255
dhp129-145,dhp129-145
ja334,ja334
ja528,ja528
iti20,iti20
iti30,iti30
dhp60-75,dhp60-75
sn6.8,sn6.8
snp3.10,snp3.10
sn6.9,sn6.9
sn6.10,sn6.10
sn6.4,sn6.4
ja527,ja527
sn55.54,sn55.54
an11.13,an11.13
patthana16.28,patthana16.28
patthana16.5,patthana16.5
kv5.9,kv5.9
sn35.93,sn35.93
patthana15.8,patthana15.8
thag2.49,thag2.49
iti33,iti33
pv41,pv41
sn11.5,sn11.5
ja515,ja515
vv6,vv6
ne11,ne11
patthana18.28,patthana18.28
thig7.3,thig7.3
thag5.5,thag5.5
thag2.41,thag2.41
ja247,ja247
an10.2,an10.2
tha-ap36,tha-ap36
sn21.9,sn21.9
sn2.16,sn2.16
thag1.40,thag1.40
sn1.3,sn1.3
patthana16.93,patthana16.93
sn1.4,sn1.4
sn2.15,sn2.15
sn10.12,sn10.12
sn10.2,sn10.2
sn10.3,sn10.3
tha-ap550,tha-ap550
an4.157,an4.157
sn3.10,sn3.10
thag2.36,thag2.36
mil7.4.10,mil7.4.10
ud1.7,ud1.7
sn21.12,sn21.12
ja1,ja1
thig3.6,thig3.6
sn22.58,sn22.58
ja201,ja201
thag2.34,thag2.34
sn12.38,sn12.38
sn12.40,sn12.40
sn12.39,sn12.39
mil3.1.7,mil3.1.7
patthana21.26,patthana21.26
sn35.114,sn35.114
sn35.25,sn35.25
sn47.7,sn47.7
iti68,iti68
snp2.14,snp2.14
thag12.1,thag12.1
sn35.91,sn35.91
an4.232,an4.232
ne19,ne19
dhp90-99,dhp90-99
sn12.56,sn12.56
sn12.59,sn12.59
thag1.85,thag1.85
ud5.1,ud5.1
an7.37,an7.37
thag3.3,thag3.3
sn51.13,sn51.13
sn51.9,sn51.9
sn51.25,sn51.25
snp5.6,snp5.6
snp5.5,snp5.5
sn56.21,sn56.21
sn22.146,sn22.146
sn22.149,sn22.149
sn22.39,sn22.39
thag15.1,thag15.1
dhp273-289,dhp273-289
sn1.5,sn1.5
an3.3,an3.3
an10.183,an10.183
sn11.19,sn11.19
sn7.3,sn7.3
sn11.9,sn11.9
sn11.6,sn11.6
thag6.12,thag6.12
sn7.2,sn7.2
an3.155,an3.155
sn43.2,sn43.2
thag1.74,thag1.74
ja463,ja463
an4.184,an4.184
iti64,iti64
sn56.43,sn56.43
ja510,ja510
thag4.10,thag4.10
an7.62,an7.62
an3.80,an3.80
sn51.14,sn51.14
sn51.32,sn51.32
sn51.31,sn51.31
patthana18.25,patthana18.25
sn11.10,sn11.10
dhp44-59,dhp44-59
sn35.33-42,sn35.33-42
dhp179-196,dhp179-196
ja482,ja482
thag10.7,thag10.7
sn48.159-168,sn48.159-168
tha-ap30,tha-ap30
tha-ap523,tha-ap523
tha-ap31,tha-ap31
tha-ap373,tha-ap373
an9.38,an9.38
sn24.5,sn24.5
sn3.11,sn3.11
an4.215,an4.215
sn24.8,sn24.8
sn55.47,sn55.47
ja189,ja189
an3.74,an3.74
patthana22.4,patthana22.4
tha-ap430,tha-ap430
thag1.25,thag1.25
an5.306,an5.306
mn73,mn73
an3.72,an3.72
pli-tv-pvr14,pli-tv-pvr14
sn55.36,sn55.36
an3.128,an3.128
sn48.29,sn48.29
an5.163,an5.163
ne28,ne28
dhp256-272,dhp256-272
sn22.84,sn22.84
an7.7,an7.7
sn54.4,sn54.4
sn42.10,sn42.10
an1.31-40,an1.31-40
sn25.4,sn25.4
tha-ap84,tha-ap84
an5.51,an5.51
ja310,ja310
sn35.236,sn35.236
iti83,iti83
tha-ap189,tha-ap189
tha-ap403,tha-ap403
tha-ap399,tha-ap399
tha-ap121,tha-ap121
ja417,ja417
an10.108,an10.108
an3.138,an3.138
ja444,ja444
sn12.27,sn12.27
sn55.48,sn55.48
sn55.49,sn55.49
sn47.8,sn47.8
sn47.4,sn47.4
sn47.11,sn47.11
an10.197,an10.197
ja513,ja513
an10.194,an10.194
pp1.9,pp1.9
sn22.109,sn22.109
sn45.26,sn45.26
sn55.21,sn55.21
an4.132,an4.132
mil3.5.3,mil3.5.3
sn1.17,sn1.17
cp32,cp32
sn3.21,sn3.21
sn22.104,sn22.104
iti71,iti71
an4.88,an4.88
tha-ap198,tha-ap198
ja267,ja267
ja389,ja389
iti36,iti36
an4.148,an4.148
an4.221,an4.221
an4.149,an4.149
kv18.4,kv18.4
kv18.3,kv18.3
iti42,iti42
thag18.1,thag18.1
ne16,ne16
thag1.18,thag1.18
iti53,iti53
sn48.65,sn48.65
tha-ap195,tha-ap195
mil6.3.8,mil6.3.8
ja208,ja208
an3.90,an3.90
sn51.11,sn51.11
sn51.21,sn51.21
sn12.31,sn12.31
an10.3,an10.3
sn35.126,sn35.126
an11.17,an11.17
sn48.8,sn48.8
sn46.77-88,sn46.77-88
sn24.36,sn24.36
sn24.19,sn24.19
iti106,iti106
sn40.1,sn40.1
an10.87,an10.87
an3.67,an3.67
kv21.1,kv21.1
mil7.1,mil7.1
an6.36,an6.36
sn45.175,sn45.175
an5.157,an5.157
an3.64,an3.64
an9.11,an9.11
patthana8.70,patthana8.70
thag1.80,thag1.80
tha-ap92,tha-ap92
tha-ap303,tha-ap303
tha-ap469,tha-ap469
tha-ap487,tha-ap487
mil7.6.3,mil7.6.3
mil7.6.7,mil7.6.7
mil7.6.2,mil7.6.2
mil7.5.9,mil7.5.9
thig3.5,thig3.5
sn6.13,sn6.13
kv22.1,kv22.1
an5.89,an5.89
patthana24.14,patthana24.14
ud5.7,ud5.7
mil3.1.11,mil3.1.11
vv3,vv3
patthana4.4,patthana4.4
pli-tv-pvr1.9,pli-tv-pvr1.9
tha-ap504,tha-ap504
an8.83,an8.83
tha-ap99,tha-ap99
sn48.43,sn48.43
sn16.9,sn16.9
an6.11,an6.11
sn38.1,sn38.1
tha-ap525,tha-ap525
snp5.14,snp5.14
kv10.5,kv10.5
iti62,iti62
thig1.18,thig1.18
patthana17.26,patthana17.26
patthana15.65,patthana15.65
sn24.20-35,sn24.20-35
ja302,ja302
sn22.14,sn22.14
sn45.162,sn45.162
sn15.15,sn15.15
tha-ap479,tha-ap479
sn10.6,sn10.6
ja237,ja237
ja340,ja340
ud1.8,ud1.8
an6.25,an6.25
an3.13,an3.13
kv20.6,kv20.6
an8.20,an8.20
thag1.6,thag1.6
mil3.7.7,mil3.7.7
snp3.8,snp3.8
mil3.7.16,mil3.7.16
patthana12.4,patthana12.4
snp4.1,snp4.1
an7.74,an7.74
an7.73,an7.73
an5.228,an5.228
thag3.11,thag3.11
sn9.8,sn9.8
sn12.4,sn12.4
an4.176,an4.176
sn52.14,sn52.14
thag1.1,thag1.1
thig1.1,thig1.1
an11.11,an11.11
vv2,vv2
an6.26,an6.26
cp11,cp11
patthana14.9,patthana14.9
sn11.7,sn11.7
an5.104,an5.104
an5.108,an5.108
an5.103,an5.103
an5.94,an5.94
sn55.42,sn55.42
patthana21.52,patthana21.52
sn4.12,sn4.12
sn4.14,sn4.14
an1.51-60,an1.51-60
an1.394-574,an1.394-574
sn11.1,sn11.1
ja290,ja290
an1.306-315,an1.306-315
vv66,vv66
vv68,vv68
vv72,vv72
vv65,vv65
sn46.28,sn46.28
sn54.15,sn54.15
sn54.14,sn54.14
patthana17.7,patthana17.7
sn1.52,sn1.52
sn48.50,sn48.50
sn1.51,sn1.51
sn1.58,sn1.58
sn1.55,sn1.55
an10.81,an10.81
an7.88,an7.88
sn35.233,sn35.233
mn116,mn116
sn1.7,sn1.7
sn1.8,sn1.8
an11.9,an11.9
sn55.8,sn55.8
sn20.6,sn20.6
sn20.11,sn20.11
tha-ap461,tha-ap461
patthana8.5,patthana8.5
kv11.3,kv11.3
sn54.7,sn54.7
snp5.16,snp5.16
sn12.5,sn12.5
iti88,iti88
an5.202,an5.202
an5.206,an5.206
an5.207,an5.207
an5.208,an5.208
an5.209,an5.209
an5.210,an5.210
an6.64,an6.64
tha-ap396,tha-ap396
an7.82,an7.82
an7.80,an7.80
an7.55,an7.55
an4.6,an4.6
sn12.22,sn12.22
sn45.116-120,sn45.116-120
sn12.14,sn12.14
sn28.10,sn28.10
sn28.1,sn28.1
sn28.7,sn28.7
sn28.6,sn28.6
sn28.3,sn28.3
sn28.4,sn28.4
patthana9.17,patthana9.17
sn2.19,sn2.19
sn40.3,sn40.3
tha-ap124,tha-ap124
patthana16.14,patthana16.14
sn22.111,sn22.111
sn22.112,sn22.112
sn23.9,sn23.9
sn23.2,sn23.2
sn23.10,sn23.10
an6.9,an6.9
snp3.7,snp3.7
an6.50,an6.50
an8.12,an8.12
sn35.26,sn35.26
kv4.7,kv4.7
sn14.16,sn14.16
an10.88,an10.88
sn8.8,sn8.8
sn8.9,sn8.9
mil5.3.10,mil5.3.10
mn83,mn83
sn35.32,sn35.32
snp3.3,snp3.3
sn48.26,sn48.26
sn56.20,sn56.20
sn36.23,sn36.23
sn54.9,sn54.9
mil7.3.3,mil7.3.3
sn47.17,sn47.17
an6.19,an6.19
sn36.3,sn36.3
sn36.12,sn36.12
an8.56,an8.56
thag5.8,thag5.8
thag6.11,thag6.11
thag1.120,thag1.120
thig5.8,thig5.8
kv21.6,kv21.6
sn40.5,sn40.5
sn35.9,sn35.9
ja328,ja328
thag1.68,thag1.68
thag6.9,thag6.9
an9.17,an9.17
ja356,ja356
ja357,ja357
ja358,ja358
ja360,ja360
ja352,ja352
an5.245,an5.245
an5.247,an5.247
an5.244,an5.244
an5.248,an5.248
an5.241,an5.241
patthana8.73,patthana8.73
an1.1-10,an1.1-10
an4.16,an4.16
mn30,mn30
ja496,ja496
ja542,ja542
thi-ap35,thi-ap35
sn1.38,sn1.38
tha-ap326,tha-ap326
tha-ap33,tha-ap33
tha-ap415,tha-ap415
sn45.69,sn45.69
iti73,iti73
tha-ap220,tha-ap220
tha-ap93,tha-ap93
iti39,iti39
tha-ap214,tha-ap214
tha-ap225,tha-ap225
sn35.141,sn35.141
sn35.144,sn35.144
sn35.139,sn35.139
sn35.145,sn35.145
sn35.138,sn35.138
sn35.143,sn35.143
sn22.19,sn22.19
sn22.18,sn22.18
an8.65,an8.65
an8.68,an8.68
an8.66,an8.66
an8.64,an8.64
an3.142,an3.142
sn38.2,sn38.2
an8.69,an8.69
an6.52,an6.52
sn22.119,sn22.119
an8.16,an8.16
an8.17,an8.17
sn5.8,sn5.8
an5.132,an5.132
an11.21,an11.21
an3.113,an3.113
pv31,pv31
pv13,pv13
an5.240,an5.240
sn19.8,sn19.8
sn19.9,sn19.9
sn19.6,sn19.6
sn51.67-76,sn51.67-76
sn48.105-114,sn48.105-114
sn53.35-44,sn53.35-44
sn22.10,sn22.10
sn19.5,sn19.5
ja349,ja349
an5.198,an5.198
an6.1,an6.1
kv12.1,kv12.1
mil5.4.5,mil5.4.5
sn8.7,sn8.7
patthana9.1,patthana9.1
sn17.1,sn17.1
sn35.103,sn35.103
mn103,mn103
an5.115,an5.115
sn35.85,sn35.85
patthana15.34,patthana15.34
sn34.11,sn34.11
an6.72,an6.72
sn34.28-34,sn34.28-34
sn55.10,sn55.10
an3.127,an3.127
sn56.1,sn56.1
iti15,iti15
an10.75,an10.75
an6.44,an6.44
pp1.1,pp1.1
patthana12.16,patthana12.16
patthana12.20,patthana12.20
patthana12.6,patthana12.6
an9.5,an9.5
patthana12.18,patthana12.18
patthana9.14,patthana9.14
sn50.45-54,sn50.45-54
iti14,iti14
thag1.77,thag1.77
ja493,ja493
kv19.2,kv19.2
sn22.78,sn22.78
sn22.75,sn22.75
sn22.74,sn22.74
mil3.1.13,mil3.1.13
mil5.4.7,mil5.4.7
sn15.9,sn15.9
sn15.4,sn15.4
ja118,ja118
ja28,ja28
patthana21.44,patthana21.44
patthana16.53,patthana16.53
patthana21.41,patthana21.41
ya3.3.5,ya3.3.5
an10.136,an10.136
an5.179,an5.179
patthana13.14,patthana13.14
patthana7.14,patthana7.14
patthana23.32,patthana23.32
an10.171,an10.171
an10.173,an10.173
dt2.3,dt2.3
an7.93,an7.93
an11.982,an11.982
ja256,ja256
sn22.137,sn22.137
sn22.139,sn22.139
sn22.138,sn22.138
ja119,ja119
mil3.4.9,mil3.4.9
vv41,vv41
sn48.67,sn48.67
an10.34,an10.34
an10.35,an10.35
an10.36,an10.36
an5.79,an5.79
an8.87,an8.87
an8.88,an8.88
an8.89,an8.89
sn37.2,sn37.2
an5.165,an5.165
an5.167,an5.167
patthana19.10,patthana19.10
sn56.83,sn56.83
iti48,iti48
sn47.49,sn47.49
patthana23.45,patthana23.45
pli-tv-pvr12,pli-tv-pvr12
an4.174,an4.174
sn35.84,sn35.84
thag1.98,thag1.98
sn48.32,sn48.32
tha-ap328,tha-ap328
an9.63,an9.63
an5.130,an5.130
an5.273-285,an5.273-285
an5.272,an5.272
kv15.4,kv15.4
sn45.83,sn45.83
sn12.20,sn12.20
patthana15.22,patthana15.22
an4.264,an4.264
pli-tv-pvr10,pli-tv-pvr10
ja176,ja176
sn12.45,sn12.45
kv6.8,kv6.8
kv12.3,kv12.3
kv7.8,kv7.8
kv16.8,kv16.8
kv9.3,kv9.3
an4.259,an4.259
kv14.2,kv14.2
sn48.13,sn48.13
sn48.16,sn48.16
mil3.7.8,mil3.7.8
patthana16.84,patthana16.84
patthana16.56,patthana16.56
an5.227,an5.227
ja540,ja540
mil3.7.2,mil3.7.2
mil3.6.10,mil3.6.10
ja95,ja95
sn48.40,sn48.40
sn48.34,sn48.34
ja514,ja514
vv48,vv48
an4.204,an4.204
sn45.90,sn45.90
sn22.147,sn22.147
sn22.148,sn22.148
sn22.40,sn22.40
an5.52,an5.52
sn47.45,sn47.45
sn56.27,sn56.27
sn56.28,sn56.28
sn56.24,sn56.24
tha-ap492,tha-ap492
sn56.23,sn56.23
sn26.4,sn26.4
patthana23.3,patthana23.3
sn22.8,sn22.8
mil7.8.7,mil7.8.7
thag4.9,thag4.9
thag4.2,thag4.2
thag7.1,thag7.1
thag4.5,thag4.5
sn18.12-20,sn18.12-20
sn18.3,sn18.3
sn25.3,sn25.3
sn18.4,sn18.4
sn35.77,sn35.77
sn18.9,sn18.9
sn22.145,sn22.145
sn22.143,sn22.143
sn22.144,sn22.144
sn22.20,sn22.20
an10.133,an10.133
ya3.3.1,ya3.3.1
ja92,ja92
ya3.3.4,ya3.3.4
ya3.3.2,ya3.3.2
ya3.3.3,ya3.3.3
sn35.163,sn35.163
an5.72,an5.72
ya7.1,ya7.1
an5.100,an5.100
tha-ap370,tha-ap370
ja445,ja445
an4.89,an4.89
sn35.201-203,sn35.201-203
sn20.2,sn20.2
ud2.1,ud2.1
patthana16.7,patthana16.7
mil3.6.7,mil3.6.7
patthana23.4,patthana23.4
sn20.8,sn20.8
sn45.57-61,sn45.57-61
thag1.16,thag1.16
ja205,ja205
sn40.2,sn40.2
an6.68,an6.68
an10.86,an10.86
an2.310-479,an2.310-479
an10.20,an10.20
iti21,iti21
sn9.6,sn9.6
tha-ap158,tha-ap158
an6.141,an6.141
snp5.17,snp5.17
mil7.4.9,mil7.4.9
an8.9,an8.9
an10.113,an10.113
iti11,iti11
sn16.5,sn16.5
ja145,ja145
pv37,pv37
sn22.128,sn22.128
ja191,ja191
thag5.1,thag5.1
sn25.1,sn25.1
sn11.20,sn11.20
an10.153,an10.153
an8.57,an8.57
vv43,vv43
thag2.1,thag2.1
patthana14.1,patthana14.1
pli-tv-pvr1.5,pli-tv-pvr1.5
patthana17.25,patthana17.25
patthana15.17,patthana15.17
an11.310-357,an11.310-357
an4.175,an4.175
patthana15.6,patthana15.6
thag2.25,thag2.25
patthana23.44,patthana23.44
patthana23.5,patthana23.5
an4.233,an4.233
ja94,ja94
ja98,ja98
patthana22.16,patthana22.16
ja209,ja209
an4.67,an4.67
sn48.7,sn48.7
pv43,pv43
sn12.13,sn12.13
sn12.71,sn12.71
sn33.55,sn33.55
thag2.2,thag2.2
tha-ap24,tha-ap24
tha-ap202,tha-ap202
ja355,ja355
tha-ap171,tha-ap171
thag4.11,thag4.11
tha-ap287,tha-ap287
ja519,ja519
an1.82-97,an1.82-97
ja511,ja511
ja520,ja520
ja258,ja258
ja517,ja517
mil7.7.8,mil7.7.8
sn2.12,sn2.12
iti81,iti81
sn22.156,sn22.156
an6.23,an6.23
thag2.26,thag2.26
an4.205,an4.205
an4.203,an4.203
an4.208,an4.208
an4.209,an4.209
sn46.2,sn46.2
an4.210,an4.210
an10.155,an10.155
thi-ap12,thi-ap12
thi-ap38,thi-ap38
tha-ap542,tha-ap542
tha-ap551,tha-ap551
thi-ap27,thi-ap27
tha-ap532,tha-ap532
thi-ap23,thi-ap23
thig11.1,thig11.1
thig6.3,thig6.3
thag2.8,thag2.8
thi-ap31,thi-ap31
pv22,pv22
sn35.205,sn35.205
kv14.7,kv14.7
sn38.3,sn38.3
an3.71,an3.71
sn39.1-15,sn39.1-15
sn4.24,sn4.24
pv14,pv14
sn46.73,sn46.73
sn22.110,sn22.110
sn22.24,sn22.24
sn10.8,sn10.8
ud2.5,ud2.5
an6.28,an6.28
ja300,ja300
ja200,ja200
ja350,ja350
iti94,iti94
kv17.2,kv17.2
an3.23,an3.23
an9.24,an9.24
sn14.33,sn14.33
ja218,ja218
ja217,ja217
sn26.8,sn26.8
tha-ap527,tha-ap527
mn142,mn142
sn46.34,sn46.34
sn46.40,sn46.40
sn46.38,sn46.38
sn46.39,sn46.39
ja10,ja10
ja8,ja8
ja9,ja9
ja7,ja7
ja2,ja2
ja6,ja6
ja3,ja3
ja4,ja4
sn51.26,sn51.26
sn48.66,sn48.66
sn54.5,sn54.5
sn51.18,sn51.18
sn51.8,sn51.8
sn22.131,sn22.131
sn22.134,sn22.134
thag1.117,thag1.117
sn22.113,sn22.113
sn22.130,sn22.130
an9.64,an9.64
an9.68,an9.68
an9.72,an9.72
an9.71,an9.71
an9.73,an9.73
ja108,ja108
tha-ap176,tha-ap176
tha-ap466,tha-ap466
patthana15.25,patthana15.25
tha-ap322,tha-ap322
tha-ap482,tha-ap482
tha-ap256,tha-ap256
iti75,iti75
an7.40,an7.40
an6.24,an6.24
an10.93,an10.93
an4.182,an4.182
sn24.41,sn24.41
snp2.11,snp2.11
an3.19,an3.19
an3.14,an3.14
sn11.14,sn11.14
patthana13.5,patthana13.5
patthana15.84,patthana15.84
patthana8.16,patthana8.16
sn36.17,sn36.17
snp1.12,snp1.12
mil5.3.4,mil5.3.4
mil5.5.7,mil5.5.7
bv8,bv8
sn1.21,sn1.21
sn51.12,sn51.12
thag17.3,thag17.3
sn51.30,sn51.30
sn16.6,sn16.6
sn51.29,sn51.29
sn22.25,sn22.25
sn35.96,sn35.96
an5.129,an5.129
kv12.7,kv12.7
kv12.6,kv12.6
sn22.141,sn22.141
sn22.142,sn22.142
sn23.15,sn23.15
snp4.12,snp4.12
snp4.13,snp4.13
snp4.8,snp4.8
an4.139,an4.139
an4.136,an4.136
sn17.13-20,sn17.13-20
ud8.3,ud8.3
ud8.2,ud8.2
sn10.7,sn10.7
iti43,iti43
sn34.3,sn34.3
an8.82,an8.82
an10.83,an10.83
an5.156,an5.156
sn35.61,sn35.61
an6.78,an6.78
an6.79,an6.79
an6.77,an6.77
an6.81,an6.81
an6.82,an6.82
an4.71,an4.71
iti37,iti37
sn35.239,sn35.239
iti28,iti28
iti19,iti19
tha-ap315,tha-ap315
tha-ap115,tha-ap115
tha-ap291,tha-ap291
an9.28,an9.28
thag1.62,thag1.62
an3.130,an3.130
kv13.1,kv13.1
patthana22.24,patthana22.24
kv23.3,kv23.3
iti18,iti18
ja81,ja81
iti47,iti47
snp4.16,snp4.16
snp2.8,snp2.8
sn22.54,sn22.54
sn48.15,sn48.15
an9.48,an9.48
an9.50,an9.50
an7.11,an7.11
tha-ap541,tha-ap541
an4.74,an4.74
sn37.5,sn37.5
tha-ap78,tha-ap78
patthana12.11,patthana12.11
patthana10.14,patthana10.14
kv9.2,kv9.2
sn35.147,sn35.147
sn1.19,sn1.19
sn1.16,sn1.16
ja293,ja293
sn1.15,sn1.15
ja280,ja280
ja330,ja330
an9.40,an9.40
mil7.7.3,mil7.7.3
ud6.6,ud6.6
sn14.11,sn14.11
vv85,vv85
kv7.5,kv7.5
an6.8,an6.8
patthana15.16,patthana15.16
patthana21.54,patthana21.54
an1.296-305,an1.296-305
sn55.44,sn55.44
an2.77-86,an2.77-86
an5.150,an5.150
iti8,iti8
sn29.7,sn29.7
patthana16.85,patthana16.85
an4.37,an4.37
ja73,ja73
patthana12.14,patthana12.14
dn7,dn7
mil7.7.1,mil7.7.1
sn35.95,sn35.95
tha-ap445,tha-ap445
an3.17,an3.17
tha-ap133,tha-ap133
tha-ap173,tha-ap173
an3.59,an3.59
ja67,ja67
sn55.43,sn55.43
sn51.15,sn51.15
sn52.11,sn52.11
sn47.28,sn47.28
sn52.3,sn52.3
sn47.23,sn47.23
sn52.20,sn52.20
cp30,cp30
an4.111,an4.111
patthana8.41,patthana8.41
patthana12.13,patthana12.13
sn48.64,sn48.64
sn48.70,sn48.70
sn48.63,sn48.63
sn48.62,sn48.62
sn48.51,sn48.51
kv19.8,kv19.8
kv13.3,kv13.3
patthana15.46,patthana15.46
sn45.56,sn45.56
patthana16.76,patthana16.76
sn46.33,sn46.33
thag2.39,thag2.39
sn17.25,sn17.25
sn17.27,sn17.27
an10.169,an10.169
ud4.5,ud4.5
tha-ap307,tha-ap307
patthana7.13,patthana7.13
sn42.4,sn42.4
an10.141,an10.141
an10.185,an10.185
an7.61,an7.61
ja347,ja347
an3.100,an3.100
sn55.30,sn55.30
an5.149,an5.149
mil6.2.1,mil6.2.1
an8.60,an8.60
kv3.1,kv3.1
an10.22,an10.22
patthana18.15,patthana18.15
patthana8.26,patthana8.26
patthana10.2,patthana10.2
patthana10.3,patthana10.3
vv76,vv76
sn22.125,sn22.125
an6.49,an6.49
an3.38,an3.38
an10.21,an10.21
snp3.1,snp3.1
ja112,ja112
tha-ap360,tha-ap360
tha-ap331,tha-ap331
sn3.13,sn3.13
sn37.17,sn37.17
ja75,ja75
patthana16.12,patthana16.12
mil7.2.7,mil7.2.7
sn22.12,sn22.12
mn121,mn121
patthana14.3,patthana14.3
ja502,ja502
mil3.7.3,mil3.7.3
sn24.10,sn24.10
an5.49,an5.49
an6.99,an6.99
sn11.15,sn11.15
patthana15.50,patthana15.50
sn22.42,sn22.42
patthana15.72,patthana15.72
snp2.12,snp2.12
sn45.178,sn45.178
ud1.9,ud1.9
patthana8.4,patthana8.4
ja286,ja286
ja285,ja285
patthana11.8,patthana11.8
kv8.1,kv8.1
an9.29,an9.29
dhp157-166,dhp157-166
sn43.11,sn43.11
mil7.7.5,mil7.7.5
an5.136,an5.136
sn56.48,sn56.48
patthana23.14,patthana23.14
pli-tv-pvr20,pli-tv-pvr20
iti84,iti84
tha-ap103,tha-ap103
iti98,iti98
ja497,ja497
ja175,ja175
an4.275,an4.275
an4.277-303,an4.277-303
an4.274,an4.274
an5.188,an5.188
an5.189,an5.189
an5.185,an5.185
an5.182,an5.182
an5.187,an5.187
thag8.2,thag8.2
sn54.3,sn54.3
tha-ap560,tha-ap560
thag2.42,thag2.42
dhp116-128,dhp116-128
an4.11,an4.11
sn45.28,sn45.28
sn46.18,sn46.18
sn56.103,sn56.103
sn38.4,sn38.4
tha-ap239,tha-ap239
thig3.7,thig3.7
kv14.4,kv14.4
sn33.1,sn33.1
sn33.3,sn33.3
sn33.2,sn33.2
tha-ap18,tha-ap18
tha-ap546,tha-ap546
ja398,ja398
sn12.9,sn12.9
sn12.19,sn12.19
sn19.7,sn19.7
an6.101,an6.101
an5.22,an5.22
patthana8.50,patthana8.50
vv20,vv20
an3.136,an3.136
an9.67,an9.67
mil7.3.1,mil7.3.1
sn56.71,sn56.71
sn4.10,sn4.10
sn4.9,sn4.9
sn46.53,sn46.53
thag2.13,thag2.13
ja397,ja397
patthana18.29,patthana18.29
an3.112,an3.112
sn55.15,sn55.15
an8.33,an8.33
tha-ap497,tha-ap497
tha-ap422,tha-ap422
tha-ap460,tha-ap460
tha-ap266,tha-ap266
an4.41,an4.41
sn51.10,sn51.10
mil5.1.10,mil5.1.10
iti22,iti22
tha-ap116,tha-ap116
patthana16.65,patthana16.65
patthana17.33,patthana17.33
patthana8.34,patthana8.34
tha-ap547,tha-ap547
tha-ap533,tha-ap533
an1.235-247,an1.235-247
vv11,vv11
sn14.35,sn14.35
vv12,vv12
vv4,vv4
vv9,vv9
dt1.1,dt1.1
ps1.,ps1.
ja46,ja46
sn45.141-145,sn45.141-145
ja461,ja461
sn42.5,sn42.5
an9.66,an9.66
sn42.3,sn42.3
thag2.6,thag2.6
an8.36,an8.36
sn12.18,sn12.18
sn12.46,sn12.46
sn12.35,sn12.35
sn12.36,sn12.36
sn12.48,sn12.48
kv15.11,kv15.11
tha-ap166,tha-ap166
sn17.24,sn17.24
tha-ap41,tha-ap41
ja305,ja305
an4.63,an4.63
ja521,ja521
an5.254,an5.254
vv32,vv32
vv22,vv22
tha-ap296,tha-ap296
ja48,ja48
ja50,ja50
ja47,ja47
ja44,ja44
ja43,ja43
an4.220,an4.220
an4.230,an4.230
an4.219,an4.219
an4.229,an4.229
ja128,ja128
tha-ap491,tha-ap491
tha-ap129,tha-ap129
an10.59,an10.59
kv6.7,kv6.7
kv6.10,kv6.10
an5.151,an5.151
an5.153,an5.153
an5.152,an5.152
an5.160,an5.160
an5.154,an5.154
tha-ap470,tha-ap470
tha-ap343,tha-ap343
sn1.28,sn1.28
pv18,pv18
sn36.24,sn36.24
sn23.4,sn23.4
kv18.5,kv18.5
an10.1,an10.1
an11.1,an11.1
ja117,ja117
snp3.2,snp3.2
sn56.19,sn56.19
ja440,ja440
sn45.19,sn45.19
an9.10,an9.10
sn46.43,sn46.43
sn45.16,sn45.16
sn45.11,sn45.11
sn45.14,sn45.14
sn12.54,sn12.54
sn47.21,sn47.21
tha-ap379,tha-ap379
tha-ap55,tha-ap55
an5.143,an5.143
sn11.12,sn11.12
sn56.84,sn56.84
patthana8.61,patthana8.61
patthana14.8,patthana14.8
tha-ap178,tha-ap178
pp2.7,pp2.7
sn46.69,sn46.69
mn48,mn48
an4.273,an4.273
sn46.17,sn46.17
ud2.7,ud2.7
an6.3,an6.3
tha-ap483,tha-ap483
patthana21.14,patthana21.14
ja492,ja492
ja526,ja526
ja499,ja499
tha-ap132,tha-ap132
vv31,vv31
tha-ap515,tha-ap515
thag3.9,thag3.9
mil3.2.4,mil3.2.4
thag6.1,thag6.1
an5.102,an5.102
an5.173,an5.173
ne27,ne27
sn55.41,sn55.41
sn55.33,sn55.33
sn55.34,sn55.34
mil3.7.13,mil3.7.13
an4.51,an4.51
an5.45,an5.45
ja321,ja321
ja126,ja126
ja525,ja525
ja522,ja522
thig5.6,thig5.6
tha-ap110,tha-ap110
patthana8.36,patthana8.36
ja399,ja399
sn1.9,sn1.9
vv62,vv62
iti12,iti12
ja441,ja441
ja500,ja500
thag1.113,thag1.113
thag2.38,thag2.38
iti46,iti46
kv15.5,kv15.5
kv15.1,kv15.1
an1.248-257,an1.248-257
ja30,ja30
ja58,ja58
ja56,ja56
an3.22,an3.22
thag1.89,thag1.89
sn55.17,sn55.17
sn55.16,sn55.16
sn55.12,sn55.12
sn12.50,sn12.50
sn25.2,sn25.2
an5.218,an5.218
an5.215,an5.215
an5.214,an5.214
an5.216,an5.216
an5.211,an5.211
sn56.22,sn56.22
sn18.10,sn18.10
thag6.14,thag6.14
